surge_set	surge_count	time_to_id_days	window_overlap	window_size_samples	start_threshold	exit_threshold	delta_threshold_start	delta_threshold_exit	match_cost_sec	match_cost_days	match_cost_days_per_surge
2d	21	14	yes	3	2	3	0.025	0	718545540	8316.49930555556	594.03566468254
3d	21	16.3333333333333	yes	6	2	2	0.075	0	719496060	8327.50069444444	594.821478174603
1d	21	28	yes	3	2	1	0	0	720273540	8336.49930555556	595.464236111111
1d	21	28	yes	3	2	1	0.025	0	720273540	8336.49930555556	595.464236111111
1d	21	42	yes	6	1	1	0.025	0	720446940	8338.50625	595.607589285714
1d	7	28	yes	2	3	1	0.05	0	722562720	8362.99444444444	597.356746031746
1d	7	28	yes	2	3	1	0.075	0	722562720	8362.99444444444	597.356746031746
1d	7	28	yes	2	3	1	0.025	0	723167520	8369.99444444444	597.856746031746
1d	7	35	yes	4	2	2	0.075	0	724983120	8391.00833333333	599.357738095238
2d	21	17.5	yes	3	3	1	0.05	0	725111700	8392.49652777778	599.464037698413
2d	21	17.5	yes	3	3	2	0.025	0	725284380	8394.49513888889	599.606795634921
1d	7	49	yes	5	3	2	0.05	0	726624600	8410.00694444445	600.714781746032
1d	7	49	yes	5	3	3	0.05	0	726624600	8410.00694444445	600.714781746032
2d	21	21	yes	6	1	2	0.1	0	726667140	8410.49930555556	600.749950396825
4d	6	31.5	no	6	3	1	0.075	0	729042960	8437.99722222222	602.714087301587
4d	6	31.5	no	6	3	2	0.075	0	729042960	8437.99722222222	602.714087301587
2d	21	17.5	yes	5	1	3	0	0	729172620	8439.49791666667	602.821279761905
3d	7	14	no	2	3	1	0.1	0	729820320	8446.99444444444	603.356746031746
1d	7	49	yes	5	3	2	0.025	0	730253400	8452.00694444445	603.714781746032
1d	7	49	yes	5	3	3	0.025	0	730253400	8452.00694444445	603.714781746032
2d	7	31.5	yes	6	4	1	0.075	0	730340040	8453.00972222222	603.786408730159
2d	7	31.5	yes	6	4	2	0.075	0	730340040	8453.00972222222	603.786408730159
2d	21	24.5	yes	6	2	2	0	0	730641300	8456.49652777778	604.035466269841
1d	6	70	no	5	2	1	0	0	730944480	8460.00555555556	604.286111111111
1d	6	70	no	5	2	1	0.025	0	730944480	8460.00555555556	604.286111111111
all	21	11.6666666666667	no	5	2	1	0.075	0	731073540	8461.49930555556	604.392807539683
all	6	10.5	no	3	3	3	0.075	0	731289360	8463.99722222222	604.57123015873
2d	21	7	no	2	1	2	0.025	0	731764380	8469.49513888889	604.963938492064
2d	21	7	no	2	1	2	0.05	0	731764380	8469.49513888889	604.963938492064
2d	21	7	no	2	1	2	0.075	0	731764380	8469.49513888889	604.963938492064
2d	21	7	no	2	1	2	0	0	732110100	8473.49652777778	605.249751984127
2d	6	31.5	no	3	3	1	0.025	0	732412560	8476.99722222222	605.499801587302
all	5	4.66666666666667	yes	1	4	2	0.075	0	734141400	8497.00694444445	606.929067460317
all	5	4.66666666666667	no	1	4	2	0.075	0	734141400	8497.00694444445	606.929067460317
all	6	21	no	6	3	1	0	0	734486160	8500.99722222222	607.214087301587
all	6	21	no	6	3	1	0.025	0	734486160	8500.99722222222	607.214087301587
3d	1	9.33333333333333	yes	1	4	4	0.075	0	734746440	8504.00972222222	607.429265873016
3d	1	9.33333333333333	no	1	4	4	0.075	0	734746440	8504.00972222222	607.429265873016
2d	21	7	yes	1	2	2	0.075	0	735565980	8513.49513888889	608.106795634921
2d	21	7	yes	1	2	2	0.1	0	735565980	8513.49513888889	608.106795634921
2d	21	7	no	1	2	2	0.075	0	735565980	8513.49513888889	608.106795634921
2d	21	7	no	1	2	2	0.1	0	735565980	8513.49513888889	608.106795634921
all	6	10.5	no	3	3	1	0.1	0	735954840	8517.99583333333	608.428273809524
all	6	10.5	no	3	3	2	0.1	0	735954840	8517.99583333333	608.428273809524
all	6	10.5	no	3	3	3	0.1	0	735954840	8517.99583333333	608.428273809524
2d	5	17.5	yes	2	4	3	0.075	0	737165400	8532.00694444445	609.429067460317
2d	5	17.5	yes	2	4	4	0.075	0	737165400	8532.00694444445	609.429067460317
4d	6	21	no	4	3	1	0.05	0	738978840	8552.99583333333	610.928273809524
4d	6	21	no	4	3	2	0.05	0	738978840	8552.99583333333	610.928273809524
4d	6	21	no	4	3	1	0.075	0	738978840	8552.99583333333	610.928273809524
4d	6	21	no	4	3	2	0.075	0	738978840	8552.99583333333	610.928273809524
4d	6	21	no	4	3	1	0.1	0	738978840	8552.99583333333	610.928273809524
4d	6	21	no	4	3	2	0.1	0	738978840	8552.99583333333	610.928273809524
4d	6	7	yes	1	4	1	0.025	0	740274600	8567.99305555555	611.999503968254
4d	6	7	yes	1	4	2	0.025	0	740274600	8567.99305555555	611.999503968254
4d	6	7	yes	1	4	3	0.025	0	740274600	8567.99305555555	611.999503968254
4d	6	7	yes	1	4	1	0.05	0	740274600	8567.99305555555	611.999503968254
4d	6	7	yes	1	4	2	0.05	0	740274600	8567.99305555555	611.999503968254
4d	6	7	yes	1	4	3	0.05	0	740274600	8567.99305555555	611.999503968254
4d	6	7	no	1	4	1	0.025	0	740274600	8567.99305555555	611.999503968254
4d	6	7	no	1	4	2	0.025	0	740274600	8567.99305555555	611.999503968254
4d	6	7	no	1	4	3	0.025	0	740274600	8567.99305555555	611.999503968254
4d	6	7	no	1	4	1	0.05	0	740274600	8567.99305555555	611.999503968254
4d	6	7	no	1	4	2	0.05	0	740274600	8567.99305555555	611.999503968254
4d	6	7	no	1	4	3	0.05	0	740274600	8567.99305555555	611.999503968254
1d	1	168	no	6	4	1	0	0	742952880	8598.99166666667	614.21369047619
1d	1	168	no	6	4	2	0	0	742952880	8598.99166666667	614.21369047619
1d	1	168	no	6	4	3	0	0	742952880	8598.99166666667	614.21369047619
1d	1	168	no	6	4	1	0.025	0	742952880	8598.99166666667	614.21369047619
1d	1	168	no	6	4	2	0.025	0	742952880	8598.99166666667	614.21369047619
1d	1	168	no	6	4	3	0.025	0	742952880	8598.99166666667	614.21369047619
1d	1	168	no	6	4	1	0.05	0	742952880	8598.99166666667	614.21369047619
1d	1	168	no	6	4	2	0.05	0	742952880	8598.99166666667	614.21369047619
1d	1	168	no	6	4	3	0.05	0	742952880	8598.99166666667	614.21369047619
1d	1	168	no	6	4	1	0.075	0	742952880	8598.99166666667	614.21369047619
1d	1	168	no	6	4	2	0.075	0	742952880	8598.99166666667	614.21369047619
1d	1	168	no	6	4	3	0.075	0	742952880	8598.99166666667	614.21369047619
1d	1	168	no	6	4	1	0.1	0	742952880	8598.99166666667	614.21369047619
1d	1	168	no	6	4	2	0.1	0	742952880	8598.99166666667	614.21369047619
1d	1	168	no	6	4	3	0.1	0	742952880	8598.99166666667	614.21369047619
2d	5	17.5	yes	2	4	1	0.1	0	743040600	8600.00694444445	614.28621031746
2d	5	17.5	yes	2	4	2	0.1	0	743040600	8600.00694444445	614.28621031746
2d	6	17.5	yes	2	4	3	0.025	0	746236440	8636.99583333333	616.928273809524
2d	6	17.5	yes	2	4	4	0.025	0	746236440	8636.99583333333	616.928273809524
2d	6	17.5	yes	2	4	3	0.05	0	746236440	8636.99583333333	616.928273809524
2d	6	17.5	yes	2	4	4	0.05	0	746236440	8636.99583333333	616.928273809524
3d	6	9.33333333333333	no	2	2	3	0	0	749865840	8679.00277777778	619.92876984127
3d	6	9.33333333333333	no	2	2	3	0.025	0	749865840	8679.00277777778	619.92876984127
3d	6	9.33333333333333	no	2	2	3	0.05	0	749865840	8679.00277777778	619.92876984127
3d	6	9.33333333333333	no	2	2	3	0.075	0	749865840	8679.00277777778	619.92876984127
3d	6	9.33333333333333	no	2	2	3	0.1	0	749865840	8679.00277777778	619.92876984127
3d	6	11.6666666666667	yes	2	4	3	0.075	0	750816600	8690.00694444445	620.714781746032
3d	6	11.6666666666667	yes	2	4	1	0.1	0	750816600	8690.00694444445	620.714781746032
3d	6	11.6666666666667	yes	2	4	2	0.1	0	750816600	8690.00694444445	620.714781746032
3d	6	11.6666666666667	yes	2	4	3	0.1	0	750816600	8690.00694444445	620.714781746032
3d	6	11.6666666666667	yes	2	4	4	0.025	0	751162080	8694.00555555556	621.000396825397
3d	6	11.6666666666667	yes	2	4	4	0.05	0	751162080	8694.00555555556	621.000396825397
3d	6	11.6666666666667	yes	2	4	4	0	0	751334880	8696.00555555556	621.143253968254
2d	5	21	no	2	3	3	0	0	754185120	8728.99444444444	623.499603174603
3d	6	21	yes	6	4	4	0.1	0	755135640	8739.99583333333	624.285416666667
all	6	17.5	no	5	3	3	0	0	756605280	8757.00555555556	625.500396825397
2d	6	28	yes	5	4	2	0.075	0	757468440	8766.99583333333	626.213988095238
2d	6	28	yes	5	4	3	0.075	0	757468440	8766.99583333333	626.213988095238
2d	5	31.5	no	3	3	2	0	0	757901520	8772.00833333333	626.572023809524
2d	5	21	no	2	3	1	0.025	0	757986840	8772.99583333333	626.64255952381
2d	5	21	no	2	3	2	0.025	0	757986840	8772.99583333333	626.64255952381
2d	5	21	no	2	3	3	0.025	0	757986840	8772.99583333333	626.64255952381
2d	5	21	no	2	3	1	0.05	0	757986840	8772.99583333333	626.64255952381
2d	5	21	no	2	3	2	0.05	0	757986840	8772.99583333333	626.64255952381
2d	5	21	no	2	3	3	0.05	0	757986840	8772.99583333333	626.64255952381
2d	5	21	no	2	3	1	0.075	0	757986840	8772.99583333333	626.64255952381
2d	5	21	no	2	3	2	0.075	0	757986840	8772.99583333333	626.64255952381
2d	5	21	no	2	3	3	0.075	0	757986840	8772.99583333333	626.64255952381
2d	5	21	yes	3	4	4	0.075	0	758245920	8775.99444444444	626.856746031746
2d	5	21	yes	3	4	1	0.1	0	758245920	8775.99444444444	626.856746031746
2d	5	21	yes	3	4	2	0.1	0	758245920	8775.99444444444	626.856746031746
2d	5	21	yes	3	4	3	0.1	0	758245920	8775.99444444444	626.856746031746
2d	5	21	yes	3	4	4	0.1	0	758245920	8775.99444444444	626.856746031746
3d	6	7	yes	1	3	3	0.1	0	758245920	8775.99444444444	626.856746031746
3d	6	7	no	1	3	3	0.1	0	758245920	8775.99444444444	626.856746031746
2d	6	10.5	yes	1	3	2	0.05	0	758764560	8781.99722222222	627.285515873016
2d	6	10.5	yes	1	3	2	0.075	0	758764560	8781.99722222222	627.285515873016
2d	6	10.5	yes	1	3	2	0.1	0	758764560	8781.99722222222	627.285515873016
2d	6	10.5	no	1	3	2	0.05	0	758764560	8781.99722222222	627.285515873016
2d	6	10.5	no	1	3	2	0.075	0	758764560	8781.99722222222	627.285515873016
2d	6	10.5	no	1	3	2	0.1	0	758764560	8781.99722222222	627.285515873016
4d	6	26.25	no	5	3	2	0	0	759715920	8793.00833333333	628.072023809524
4d	6	26.25	no	5	3	2	0.025	0	759715920	8793.00833333333	628.072023809524
1d	6	21	yes	2	2	4	0.1	0	760493160	8802.00416666667	628.714583333333
2d	5	10.5	yes	1	3	3	0.05	0	762998040	8830.99583333333	630.785416666667
2d	5	10.5	yes	1	3	3	0.075	0	762998040	8830.99583333333	630.785416666667
2d	5	10.5	yes	1	3	3	0.1	0	762998040	8830.99583333333	630.785416666667
2d	5	10.5	no	1	3	3	0.05	0	762998040	8830.99583333333	630.785416666667
2d	5	10.5	no	1	3	3	0.075	0	762998040	8830.99583333333	630.785416666667
2d	5	10.5	no	1	3	3	0.1	0	762998040	8830.99583333333	630.785416666667
3d	6	18.6666666666667	yes	5	4	4	0.1	0	762998040	8830.99583333333	630.785416666667
1d	6	21	yes	2	2	4	0.075	0	763085280	8832.00555555556	630.85753968254
3d	6	23.3333333333333	no	5	2	1	0.1	0	763431120	8836.00833333333	631.143452380952
3d	6	23.3333333333333	no	5	2	1	0.075	0	763776600	8840.00694444445	631.429067460317
1d	6	21	yes	2	2	4	0	0	765072600	8855.00694444445	632.500496031746
1d	6	21	yes	2	2	4	0.025	0	765072600	8855.00694444445	632.500496031746
1d	6	21	yes	2	2	4	0.05	0	765072600	8855.00694444445	632.500496031746
3d	22	11.6666666666667	yes	3	3	3	0.075	0	765331920	8858.00833333333	632.714880952381
all	22	14	no	6	2	1	0	0	765763200	8863	633.071428571429
2d	6	31.5	yes	6	4	1	0.1	0	767318160	8880.99722222222	634.356944444444
2d	6	31.5	yes	6	4	2	0.1	0	767318160	8880.99722222222	634.356944444444
2d	6	21	yes	3	4	1	0.075	0	767663520	8884.99444444444	634.64246031746
2d	6	21	yes	3	4	2	0.075	0	767663520	8884.99444444444	634.64246031746
2d	6	21	yes	3	4	3	0.075	0	767663520	8884.99444444444	634.64246031746
3d	22	11.6666666666667	yes	3	3	1	0.1	0	768095640	8889.99583333333	634.999702380952
1d	6	28	yes	2	3	2	0	0	768528720	8895.00833333333	635.357738095238
1d	6	14	yes	1	2	3	0	0	769565520	8907.00833333333	636.214880952381
1d	6	14	yes	1	2	3	0.025	0	769565520	8907.00833333333	636.214880952381
1d	6	14	yes	1	2	3	0.05	0	769565520	8907.00833333333	636.214880952381
1d	6	14	yes	1	2	3	0.075	0	769565520	8907.00833333333	636.214880952381
1d	6	14	yes	1	2	3	0.1	0	769565520	8907.00833333333	636.214880952381
1d	6	14	no	1	2	3	0	0	769565520	8907.00833333333	636.214880952381
1d	6	14	no	1	2	3	0.025	0	769565520	8907.00833333333	636.214880952381
1d	6	14	no	1	2	3	0.05	0	769565520	8907.00833333333	636.214880952381
1d	6	14	no	1	2	3	0.075	0	769565520	8907.00833333333	636.214880952381
1d	6	14	no	1	2	3	0.1	0	769565520	8907.00833333333	636.214880952381
all	6	4.66666666666667	yes	1	4	3	0.05	0	769736880	8908.99166666667	636.356547619048
all	6	4.66666666666667	no	1	4	3	0.05	0	769736880	8908.99166666667	636.356547619048
1d	6	28	yes	2	3	2	0.05	0	769738320	8909.00833333333	636.357738095238
1d	6	28	yes	2	3	2	0.075	0	769738320	8909.00833333333	636.357738095238
1d	6	28	yes	2	3	2	0.025	0	770343120	8916.00833333333	636.857738095238
1d	6	7	yes	1	1	3	0.05	0	771120600	8925.00694444445	637.500496031746
1d	6	7	yes	1	1	3	0.075	0	771120600	8925.00694444445	637.500496031746
1d	6	7	yes	1	1	3	0.1	0	771120600	8925.00694444445	637.500496031746
1d	6	7	no	1	1	3	0.05	0	771120600	8925.00694444445	637.500496031746
1d	6	7	no	1	1	3	0.075	0	771120600	8925.00694444445	637.500496031746
1d	6	7	no	1	1	3	0.1	0	771120600	8925.00694444445	637.500496031746
1d	6	7	yes	1	1	3	0	0	771552720	8930.00833333333	637.857738095238
1d	6	7	yes	1	1	3	0.025	0	771552720	8930.00833333333	637.857738095238
1d	6	7	no	1	1	3	0	0	771552720	8930.00833333333	637.857738095238
1d	6	7	no	1	1	3	0.025	0	771552720	8930.00833333333	637.857738095238
1d	6	35	yes	3	3	4	0.1	0	772157400	8937.00694444445	638.357638888889
all	6	9.33333333333333	no	2	4	3	0	0	772675440	8943.00277777778	638.785912698413
all	22	10.5	yes	6	4	2	0.05	0	772933680	8945.99166666667	638.999404761905
all	22	10.5	yes	6	4	3	0.05	0	772933680	8945.99166666667	638.999404761905
all	22	10.5	yes	6	4	4	0.05	0	772933680	8945.99166666667	638.999404761905
1d	6	42	yes	3	4	1	0.025	0	773971800	8958.00694444445	639.857638888889
all	6	7	no	2	3	3	0.1	0	774317160	8962.00416666667	640.143154761905
2d	6	28	yes	5	4	1	0.1	0	774402840	8962.99583333333	640.213988095238
1d	6	42	no	6	1	1	0	0	774663120	8966.00833333333	640.429166666667
1d	6	42	no	6	1	1	0.025	0	774663120	8966.00833333333	640.429166666667
1d	6	42	no	6	1	1	0.05	0	774663120	8966.00833333333	640.429166666667
1d	6	42	no	6	1	1	0.075	0	774663120	8966.00833333333	640.429166666667
1d	6	42	no	6	1	1	0.1	0	774663120	8966.00833333333	640.429166666667
all	22	4.66666666666667	yes	2	3	4	0.05	0	775008720	8970.00833333333	640.714880952381
3d	4	14	no	2	3	3	0	0	775957800	8980.99305555555	641.499503968254
3d	4	14	no	2	3	3	0.025	0	775957800	8980.99305555555	641.499503968254
3d	4	14	no	2	3	3	0.05	0	775957800	8980.99305555555	641.499503968254
3d	4	14	no	2	3	3	0.075	0	775957800	8980.99305555555	641.499503968254
all	6	9.33333333333333	no	2	4	2	0.05	0	776476200	8986.99305555555	641.928075396825
4d	22	10.5	yes	3	4	3	0.025	0	777081240	8993.99583333333	642.428273809524
4d	4	15.75	no	3	3	2	0	0	778376880	9008.99166666667	643.499404761905
4d	4	15.75	no	3	3	2	0.025	0	778376880	9008.99166666667	643.499404761905
4d	4	15.75	no	3	3	2	0.05	0	778376880	9008.99166666667	643.499404761905
3d	6	2.33333333333333	yes	1	1	4	0	0	778723800	9013.00694444445	643.78621031746
3d	6	2.33333333333333	yes	1	1	4	0.025	0	778723800	9013.00694444445	643.78621031746
3d	6	2.33333333333333	yes	1	1	4	0.05	0	778723800	9013.00694444445	643.78621031746
3d	6	2.33333333333333	yes	1	1	4	0.075	0	778723800	9013.00694444445	643.78621031746
3d	6	2.33333333333333	yes	1	1	4	0.1	0	778723800	9013.00694444445	643.78621031746
3d	6	2.33333333333333	no	1	1	4	0	0	778723800	9013.00694444445	643.78621031746
3d	6	2.33333333333333	no	1	1	4	0.025	0	778723800	9013.00694444445	643.78621031746
3d	6	2.33333333333333	no	1	1	4	0.05	0	778723800	9013.00694444445	643.78621031746
3d	6	2.33333333333333	no	1	1	4	0.075	0	778723800	9013.00694444445	643.78621031746
3d	6	2.33333333333333	no	1	1	4	0.1	0	778723800	9013.00694444445	643.78621031746
3d	4	9.33333333333333	yes	1	4	1	0.05	0	780710040	9035.99583333333	645.428273809524
3d	4	9.33333333333333	yes	1	4	2	0.05	0	780710040	9035.99583333333	645.428273809524
3d	4	9.33333333333333	no	1	4	1	0.05	0	780710040	9035.99583333333	645.428273809524
3d	4	9.33333333333333	no	1	4	2	0.05	0	780710040	9035.99583333333	645.428273809524
all	6	9.33333333333333	no	4	2	4	0.075	0	781315680	9043.00555555556	645.928968253968
all	6	9.33333333333333	no	4	2	4	0.1	0	781315680	9043.00555555556	645.928968253968
all	6	9.33333333333333	no	4	2	4	0.025	0	782525280	9057.00555555556	646.928968253968
all	6	9.33333333333333	no	4	2	4	0.05	0	782525280	9057.00555555556	646.928968253968
3d	22	16.3333333333333	yes	5	3	2	0.05	0	782525640	9057.00972222222	646.929265873016
3d	4	9.33333333333333	yes	1	4	3	0	0	782610600	9057.99305555555	646.999503968254
3d	4	9.33333333333333	no	1	4	3	0	0	782610600	9057.99305555555	646.999503968254
2d	2	10.5	yes	1	3	4	0.05	0	784771920	9083.00833333333	648.78630952381
2d	2	10.5	yes	1	3	4	0.075	0	784771920	9083.00833333333	648.78630952381
2d	2	10.5	yes	1	3	4	0.1	0	784771920	9083.00833333333	648.78630952381
2d	2	10.5	no	1	3	4	0.05	0	784771920	9083.00833333333	648.78630952381
2d	2	10.5	no	1	3	4	0.075	0	784771920	9083.00833333333	648.78630952381
2d	2	10.5	no	1	3	4	0.1	0	784771920	9083.00833333333	648.78630952381
3d	22	16.3333333333333	yes	5	3	3	0.025	0	786327120	9101.00833333333	650.072023809524
3d	1	18.6666666666667	no	2	4	1	0	0	786930360	9107.99027777778	650.570734126984
3d	1	18.6666666666667	no	2	4	2	0	0	786930360	9107.99027777778	650.570734126984
3d	1	18.6666666666667	no	2	4	3	0	0	786930360	9107.99027777778	650.570734126984
all	6	9.33333333333333	no	4	2	4	0	0	787968480	9120.00555555556	651.428968253968
all	6	4.66666666666667	no	4	1	4	0.1	0	788054880	9121.00555555556	651.500396825397
all	6	4.66666666666667	no	4	1	4	0	0	788487000	9126.00694444445	651.857638888889
all	6	4.66666666666667	no	4	1	4	0.025	0	788487000	9126.00694444445	651.857638888889
all	6	4.66666666666667	no	4	1	4	0.05	0	788487000	9126.00694444445	651.857638888889
2d	6	21	no	6	1	2	0.075	0	788832600	9130.00694444445	652.143353174603
2d	6	21	no	6	1	2	0.1	0	788832600	9130.00694444445	652.143353174603
all	6	4.66666666666667	no	4	1	4	0.075	0	789264600	9135.00694444445	652.500496031746
all	22	9.33333333333333	yes	6	3	2	0.1	0	789868440	9141.99583333333	652.999702380952
all	22	9.33333333333333	yes	6	3	3	0.1	0	789868440	9141.99583333333	652.999702380952
all	22	9.33333333333333	yes	6	3	4	0.1	0	789868440	9141.99583333333	652.999702380952
1d	6	42	no	3	2	1	0	0	790647120	9151.00833333333	653.643452380952
1d	6	42	no	3	2	1	0.025	0	790647120	9151.00833333333	653.643452380952
1d	6	42	no	3	2	1	0.05	0	790647120	9151.00833333333	653.643452380952
4d	22	12.25	yes	5	3	1	0.1	0	790818960	9152.99722222222	653.785515873016
2d	2	10.5	yes	1	3	4	0.025	0	790992840	9155.00972222222	653.929265873016
2d	2	10.5	no	1	3	4	0.025	0	790992840	9155.00972222222	653.929265873016
1d	6	56	yes	6	3	2	0.1	0	792202320	9169.00833333333	654.929166666667
1d	6	56	yes	6	3	3	0.1	0	792202320	9169.00833333333	654.929166666667
1d	6	35	yes	4	2	2	0.1	0	793066320	9179.00833333333	655.643452380952
1d	6	35	yes	4	2	3	0.1	0	793066320	9179.00833333333	655.643452380952
1d	6	35	yes	4	2	4	0.1	0	793066320	9179.00833333333	655.643452380952
1d	6	49	yes	6	2	4	0.075	0	793670880	9186.00555555556	656.143253968254
1d	6	49	yes	6	2	4	0.1	0	793670880	9186.00555555556	656.143253968254
2d	6	28	yes	5	4	4	0.025	0	793671120	9186.00833333333	656.143452380952
1d	6	42	yes	4	3	2	0.025	0	793757280	9187.00555555556	656.214682539682
1d	6	42	yes	4	3	3	0.025	0	793757280	9187.00555555556	656.214682539682
1d	6	42	yes	4	3	4	0.025	0	793757280	9187.00555555556	656.214682539682
1d	6	56	yes	5	4	1	0	0	794016600	9190.00694444445	656.429067460317
1d	6	56	yes	5	4	2	0	0	794016600	9190.00694444445	656.429067460317
1d	6	56	yes	5	4	3	0	0	794016600	9190.00694444445	656.429067460317
1d	6	56	yes	5	4	4	0	0	794016600	9190.00694444445	656.429067460317
1d	6	21	no	3	1	2	0.075	0	794362320	9194.00833333333	656.714880952381
1d	6	21	no	3	1	2	0.1	0	794362320	9194.00833333333	656.714880952381
3d	22	11.6666666666667	yes	4	2	4	0	0	794448600	9195.00694444445	656.78621031746
1d	6	49	yes	6	2	4	0.025	0	795485280	9207.00555555556	657.643253968254
1d	6	49	yes	6	2	4	0.05	0	795485280	9207.00555555556	657.643253968254
3d	6	28	no	6	2	2	0.025	0	796004040	9213.00972222222	658.072123015873
all	5	4.66666666666667	yes	1	4	4	0	0	796175400	9214.99305555555	658.21378968254
all	5	4.66666666666667	no	1	4	4	0	0	796175400	9214.99305555555	658.21378968254
1d	6	21	no	3	1	2	0	0	796176720	9215.00833333333	658.214880952381
1d	6	21	no	3	1	2	0.025	0	796176720	9215.00833333333	658.214880952381
1d	6	21	no	3	1	2	0.05	0	796176720	9215.00833333333	658.214880952381
1d	6	56	yes	6	3	2	0.025	0	796435920	9218.00833333333	658.429166666667
1d	6	56	yes	6	3	3	0.025	0	796435920	9218.00833333333	658.429166666667
1d	6	56	yes	6	3	2	0.05	0	796435920	9218.00833333333	658.429166666667
1d	6	56	yes	6	3	3	0.05	0	796435920	9218.00833333333	658.429166666667
1d	6	56	yes	6	3	2	0.075	0	796435920	9218.00833333333	658.429166666667
1d	6	56	yes	6	3	3	0.075	0	796435920	9218.00833333333	658.429166666667
1d	6	28	no	2	2	2	0.1	0	796435920	9218.00833333333	658.429166666667
1d	6	63	yes	6	4	2	0	0	796954440	9224.00972222222	658.857837301587
1d	6	63	yes	6	4	3	0	0	796954440	9224.00972222222	658.857837301587
1d	6	35	yes	4	2	3	0.075	0	797299920	9228.00833333333	659.143452380952
1d	6	35	yes	4	2	4	0.075	0	797299920	9228.00833333333	659.143452380952
1d	6	49	yes	4	4	2	0.025	0	797386080	9229.00555555556	659.214682539682
1d	6	49	yes	4	4	3	0.025	0	797386080	9229.00555555556	659.214682539682
1d	6	49	yes	4	4	4	0.025	0	797386080	9229.00555555556	659.214682539682
1d	6	42	yes	4	3	2	0.05	0	797386080	9229.00555555556	659.214682539682
1d	6	42	yes	4	3	3	0.05	0	797386080	9229.00555555556	659.214682539682
1d	6	42	yes	4	3	4	0.05	0	797386080	9229.00555555556	659.214682539682
1d	6	42	yes	4	3	2	0.075	0	797386080	9229.00555555556	659.214682539682
1d	6	42	yes	4	3	3	0.075	0	797386080	9229.00555555556	659.214682539682
1d	6	42	yes	4	3	4	0.075	0	797386080	9229.00555555556	659.214682539682
1d	6	42	yes	4	3	2	0.1	0	797386080	9229.00555555556	659.214682539682
1d	6	42	yes	4	3	3	0.1	0	797386080	9229.00555555556	659.214682539682
1d	6	42	yes	4	3	4	0.1	0	797386080	9229.00555555556	659.214682539682
