"surgeset_id"	"category"	"time_to_id_days"	"match_cost_days_per_surge"	"surge_count"
"3d-4.n4.s3.e4.ds0.05.de0.ov_yes"	24	14	184.92876984127	16
"3d-4.n4.s3.e4.ds0.025.de0.ov_yes"	23	14	184.92876984127	16
"3d-4.n4.s3.e4.ds0.075.de0.ov_yes"	22	14	185.143055555556	16
"3d-2.n2.s3.e3.ds0.075.de0.ov_yes"	21	9.33333333333333	187.428472222222	16
"3d-3.n3.s3.e4.ds0.025.de0.ov_yes"	20	11.6666666666667	190.42876984127	16
"3d-2.n2.s3.e3.ds0.025.de0.ov_yes"	19	9.33333333333333	192.143055555556	16
"3d-3.n3.s3.e4.ds0.de0.ov_yes"	18	11.6666666666667	194.143154761905	16
"3d-2.n2.s3.e3.ds0.05.de0.ov_yes"	17	9.33333333333333	194.714186507937	16
"3d-3.n3.s2.e2.ds0.1.de0.ov_no"	16	14	195.000198412698	12
"3d-3.n3.s2.e2.ds0.075.de0.ov_no"	15	14	195.000198412698	12
"3d-2.n2.s4.e2.ds0.025.de0.ov_yes"	14	11.6666666666667	202.428670634921	12
"3d-2.n2.s4.e1.ds0.025.de0.ov_yes"	13	11.6666666666667	202.428670634921	12
"3d-5.n5.s2.e4.ds0.de0.ov_yes"	12	14	206.428273809524	16
"3d-4.n4.s1.e2.ds0.1.de0.ov_no"	11	9.33333333333333	211.536359126984	15
"3d-4.n4.s1.e2.ds0.075.de0.ov_no"	10	9.33333333333333	211.536359126984	15
"3d-6.n6.s1.e1.ds0.1.de0.ov_no"	9	14	216.715079365079	16
"3d-6.n6.s1.e1.ds0.075.de0.ov_no"	8	14	216.715079365079	16
"3d-3.n3.s4.e1.ds0.075.de0.ov_yes"	7	14	217.357738095238	13
"3d-4.n4.s3.e3.ds0.1.de0.ov_yes"	6	14	221.857738095238	16
"3d-3.n3.s4.e2.ds0.075.de0.ov_yes"	5	14	230.072023809524	12
"3d-4.n4.s1.e2.ds0.de0.ov_no"	4	9.33333333333333	255.643551587302	16
"3d-4.n4.s1.e2.ds0.05.de0.ov_no"	3	9.33333333333333	255.643551587302	16
"3d-4.n4.s1.e2.ds0.025.de0.ov_no"	2	9.33333333333333	255.643551587302	16
"3d-3.n3.s4.e1.ds0.05.de0.ov_yes"	1	14	283.929265873016	16
